ORDERNUMBER;ORDERDATE;REQUIREDDATE;SHIPPEDDATE
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10399;2005-04-01 00:00:00.0;2005-04-12 00:00:00.0;2005-04-03 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10400;2005-04-01 00:00:00.0;2005-04-11 00:00:00.0;2005-04-04 00:00:00.0
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10401;2005-04-03 00:00:00.0;2005-04-14 00:00:00.0;
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10402;2005-04-07 00:00:00.0;2005-04-14 00:00:00.0;2005-04-12 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10403;2005-04-08 00:00:00.0;2005-04-18 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10404;2005-04-08 00:00:00.0;2005-04-14 00:00:00.0;2005-04-11 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10405;2005-04-14 00:00:00.0;2005-04-24 00:00:00.0;2005-04-20 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10406;2005-04-15 00:00:00.0;2005-04-25 00:00:00.0;2005-04-21 00:00:00.0
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10407;2005-04-22 00:00:00.0;2005-05-04 00:00:00.0;
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
10408;2005-04-22 00:00:00.0;2005-04-29 00:00:00.0;2005-04-27 00:00:00.0
